# x_m,y_m,w_tr_right_m,w_tr_left_m
2.2068,-2.7815,0.1250,0.1250
2.2068,-2.7715,0.1250,0.1250
2.1968,-2.7615,0.1250,0.1250
2.1968,-2.7515,0.1250,0.1250
2.1968,-2.7415,0.1250,0.1250
2.1968,-2.7315,0.1250,0.1250
2.1868,-2.7215,0.1250,0.1250
2.1868,-2.7115,0.1250,0.1250
2.1868,-2.7015,0.1250,0.1250
2.1768,-2.6915,0.1250,0.1250
2.1768,-2.6815,0.1250,0.1250
2.1668,-2.6715,0.1250,0.1250
2.1568,-2.6615,0.1250,0.1250
2.1568,-2.6515,0.1250,0.1250
2.1468,-2.6415,0.1250,0.1250
2.1468,-2.6315,0.1250,0.1250
2.1368,-2.6215,0.1250,0.1250
2.1268,-2.6115,0.1250,0.1250
2.1168,-2.6015,0.1250,0.1250
2.1168,-2.5915,0.1250,0.1250
2.1068,-2.5815,0.1250,0.1250
2.0968,-2.5715,0.1250,0.1250
2.0968,-2.5615,0.1250,0.1250
2.0868,-2.5515,0.1250,0.1250
2.0768,-2.5415,0.1250,0.1250
2.0668,-2.5315,0.1250,0.1250
2.0568,-2.5215,0.1250,0.1250
2.0468,-2.5115,0.1250,0.1250
2.0368,-2.5015,0.1250,0.1250
2.0268,-2.4915,0.1250,0.1250
2.0168,-2.4815,0.1250,0.1250
2.0068,-2.4815,0.1250,0.1250
1.9968,-2.4715,0.1250,0.1250
1.9868,-2.4715,0.1250,0.1250
1.9768,-2.4615,0.1250,0.1250
1.9668,-2.4515,0.1250,0.1250
1.9568,-2.4515,0.1250,0.1250
1.9468,-2.4415,0.1250,0.1250
1.9368,-2.4415,0.1250,0.1250
1.9268,-2.4315,0.1250,0.1250
1.9168,-2.4315,0.1250,0.1250
1.9068,-2.4215,0.1250,0.1250
1.8968,-2.4215,0.1250,0.1250
1.8868,-2.4115,0.1250,0.1250
1.8768,-2.4015,0.1250,0.1250
1.8668,-2.4015,0.1250,0.1250
1.8568,-2.3915,0.1250,0.1250
1.8468,-2.3915,0.1250,0.1250
1.8368,-2.3815,0.1250,0.1250
1.8268,-2.3815,0.1250,0.1250
1.8168,-2.3815,0.1250,0.1250
1.8068,-2.3715,0.1250,0.1250
1.7968,-2.3715,0.1250,0.1250
1.7868,-2.3615,0.1250,0.1250
1.7768,-2.3615,0.1250,0.1250
1.7668,-2.3515,0.1250,0.1250
1.7568,-2.3515,0.1250,0.1250
1.7468,-2.3415,0.1250,0.1250
1.7368,-2.3415,0.1250,0.1250
1.7268,-2.3415,0.1250,0.1250
1.7168,-2.3315,0.1250,0.1250
1.7068,-2.3315,0.1250,0.1250
1.6968,-2.3215,0.1250,0.1250
1.6868,-2.3215,0.1250,0.1250
1.6768,-2.3115,0.1250,0.1250
1.6668,-2.3115,0.1250,0.1250
1.6568,-2.3015,0.1250,0.1250
1.6468,-2.3015,0.1250,0.1250
1.6368,-2.2915,0.1250,0.1250
1.6268,-2.2915,0.1250,0.1250
1.6168,-2.2915,0.1250,0.1250
1.6068,-2.2815,0.1250,0.1250
1.5968,-2.2815,0.1250,0.1250
1.5868,-2.2715,0.1250,0.1250
1.5768,-2.2715,0.1250,0.1250
1.5668,-2.2615,0.1250,0.1250
1.5568,-2.2615,0.1250,0.1250
1.5468,-2.2615,0.1250,0.1250
1.5368,-2.2515,0.1250,0.1250
1.5268,-2.2515,0.1250,0.1250
1.5168,-2.2415,0.1250,0.1250
1.5068,-2.2415,0.1250,0.1250
1.4968,-2.2415,0.1250,0.1250
1.4868,-2.2315,0.1250,0.1250
1.4768,-2.2315,0.1250,0.1250
1.4668,-2.2315,0.1250,0.1250
1.4568,-2.2215,0.1250,0.1250
1.4468,-2.2215,0.1250,0.1250
1.4368,-2.2115,0.1250,0.1250
1.4268,-2.2115,0.1250,0.1250
1.4168,-2.2115,0.1250,0.1250
1.4068,-2.2015,0.1250,0.1250
1.3968,-2.2015,0.1250,0.1250
1.3868,-2.2015,0.1250,0.1250
1.3768,-2.1915,0.1250,0.1250
1.3668,-2.1915,0.1250,0.1250
1.3568,-2.1915,0.1250,0.1250
1.3468,-2.1815,0.1250,0.1250
1.3368,-2.1815,0.1250,0.1250
1.3268,-2.1815,0.1250,0.1250
1.3168,-2.1815,0.1250,0.1250
1.3068,-2.1715,0.1250,0.1250
1.2968,-2.1715,0.1250,0.1250
1.2868,-2.1715,0.1250,0.1250
1.2768,-2.1715,0.1250,0.1250
1.2668,-2.1615,0.1250,0.1250
1.2568,-2.1615,0.1250,0.1250
1.2468,-2.1615,0.1250,0.1250
1.2368,-2.1615,0.1250,0.1250
1.2268,-2.1515,0.1250,0.1250
1.2168,-2.1515,0.1250,0.1250
1.2068,-2.1515,0.1250,0.1250
1.1968,-2.1415,0.1250,0.1250
1.1868,-2.1415,0.1250,0.1250
1.1768,-2.1415,0.1250,0.1250
1.1668,-2.1315,0.1250,0.1250
1.1568,-2.1315,0.1250,0.1250
1.1468,-2.1315,0.1250,0.1250
1.1368,-2.1315,0.1250,0.1250
1.1268,-2.1215,0.1250,0.1250
1.1168,-2.1215,0.1250,0.1250
1.1068,-2.1215,0.1250,0.1250
1.0968,-2.1115,0.1250,0.1250
1.0868,-2.1115,0.1250,0.1250
1.0768,-2.1115,0.1250,0.1250
1.0668,-2.1115,0.1250,0.1250
1.0568,-2.1015,0.1250,0.1250
1.0468,-2.1015,0.1250,0.1250
1.0368,-2.1015,0.1250,0.1250
1.0268,-2.0915,0.1250,0.1250
1.0168,-2.0915,0.1250,0.1250
1.0068,-2.0915,0.1250,0.1250
0.9968,-2.0915,0.1250,0.1250
0.9868,-2.0815,0.1250,0.1250
0.9768,-2.0815,0.1250,0.1250
0.9668,-2.0815,0.1250,0.1250
0.9568,-2.0715,0.1250,0.1250
0.9468,-2.0715,0.1250,0.1250
0.9368,-2.0715,0.1250,0.1250
0.9268,-2.0615,0.1250,0.1250
0.9168,-2.0615,0.1250,0.1250
0.9068,-2.0615,0.1250,0.1250
0.8968,-2.0515,0.1250,0.1250
0.8868,-2.0515,0.1250,0.1250
0.8768,-2.0515,0.1250,0.1250
0.8668,-2.0415,0.1250,0.1250
0.8568,-2.0415,0.1250,0.1250
0.8468,-2.0415,0.1250,0.1250
0.8368,-2.0315,0.1250,0.1250
0.8268,-2.0315,0.1250,0.1250
0.8168,-2.0315,0.1250,0.1250
0.8068,-2.0215,0.1250,0.1250
0.7968,-2.0215,0.1250,0.1250
0.7868,-2.0215,0.1250,0.1250
0.7768,-2.0115,0.1250,0.1250
0.7668,-2.0115,0.1250,0.1250
0.7568,-2.0115,0.1250,0.1250
0.7468,-2.0015,0.1250,0.1250
0.7368,-2.0015,0.1250,0.1250
0.7268,-1.9915,0.1250,0.1250
0.7168,-1.9915,0.1250,0.1250
0.7068,-1.9815,0.1250,0.1250
0.6968,-1.9815,0.1250,0.1250
0.6868,-1.9815,0.1250,0.1250
0.6768,-1.9715,0.1250,0.1250
0.6668,-1.9715,0.1250,0.1250
0.6568,-1.9615,0.1250,0.1250
0.6468,-1.9615,0.1250,0.1250
0.6368,-1.9515,0.1250,0.1250
0.6268,-1.9515,0.1250,0.1250
0.6168,-1.9415,0.1250,0.1250
0.6068,-1.9415,0.1250,0.1250
0.5968,-1.9415,0.1250,0.1250
0.5868,-1.9315,0.1250,0.1250
0.5768,-1.9315,0.1250,0.1250
0.5668,-1.9215,0.1250,0.1250
0.5568,-1.9215,0.1250,0.1250
0.5468,-1.9115,0.1250,0.1250
0.5368,-1.9115,0.1250,0.1250
0.5268,-1.9015,0.1250,0.1250
0.5168,-1.8915,0.1250,0.1250
0.5068,-1.8915,0.1250,0.1250
0.4968,-1.8815,0.1250,0.1250
0.4868,-1.8715,0.1250,0.1250
0.4768,-1.8715,0.1250,0.1250
0.4668,-1.8615,0.1250,0.1250
0.4568,-1.8515,0.1250,0.1250
0.4468,-1.8515,0.1250,0.1250
0.4368,-1.8415,0.1250,0.1250
0.4268,-1.8315,0.1250,0.1250
0.4168,-1.8215,0.1250,0.1250
0.4068,-1.8215,0.1250,0.1250
0.3968,-1.8115,0.1250,0.1250
0.3868,-1.8015,0.1250,0.1250
0.3768,-1.7915,0.1250,0.1250
0.3768,-1.7815,0.1250,0.1250
0.3668,-1.7715,0.1250,0.1250
0.3568,-1.7615,0.1250,0.1250
0.3468,-1.7615,0.1250,0.1250
0.3368,-1.7515,0.1250,0.1250
0.3268,-1.7415,0.1250,0.1250
0.3168,-1.7315,0.1250,0.1250
0.3168,-1.7215,0.1250,0.1250
0.3068,-1.7115,0.1250,0.1250
0.2968,-1.7015,0.1250,0.1250
0.2968,-1.6915,0.1250,0.1250
0.2868,-1.6815,0.1250,0.1250
0.2768,-1.6715,0.1250,0.1250
0.2768,-1.6615,0.1250,0.1250
0.2768,-1.6515,0.1250,0.1250
0.2668,-1.6415,0.1250,0.1250
0.2568,-1.6315,0.1250,0.1250
0.2568,-1.6215,0.1250,0.1250
0.2568,-1.6115,0.1250,0.1250
0.2468,-1.6015,0.1250,0.1250
0.2368,-1.5915,0.1250,0.1250
0.2368,-1.5815,0.1250,0.1250
0.2368,-1.5715,0.1250,0.1250
0.2268,-1.5615,0.1250,0.1250
0.2268,-1.5515,0.1250,0.1250
0.2268,-1.5415,0.1250,0.1250
0.2168,-1.5315,0.1250,0.1250
0.2068,-1.5215,0.1250,0.1250
0.2068,-1.5115,0.1250,0.1250
0.2068,-1.5015,0.1250,0.1250
0.2068,-1.4915,0.1250,0.1250
0.2068,-1.4815,0.1250,0.1250
0.1968,-1.4715,0.1250,0.1250
0.1968,-1.4615,0.1250,0.1250
0.1968,-1.4515,0.1250,0.1250
0.1968,-1.4415,0.1250,0.1250
0.1968,-1.4315,0.1250,0.1250
0.1868,-1.4215,0.1250,0.1250
0.1868,-1.4115,0.1250,0.1250
0.1868,-1.4015,0.1250,0.1250
0.1868,-1.3915,0.1250,0.1250
0.1868,-1.3815,0.1250,0.1250
0.1868,-1.3715,0.1250,0.1250
0.1768,-1.3615,0.1250,0.1250
0.1768,-1.3515,0.1250,0.1250
0.1768,-1.3415,0.1250,0.1250
0.1768,-1.3315,0.1250,0.1250
0.1768,-1.3215,0.1250,0.1250
0.1768,-1.3115,0.1250,0.1250
0.1668,-1.3015,0.1250,0.1250
0.1668,-1.2915,0.1250,0.1250
0.1668,-1.2815,0.1250,0.1250
0.1668,-1.2715,0.1250,0.1250
0.1668,-1.2615,0.1250,0.1250
0.1668,-1.2515,0.1250,0.1250
0.1668,-1.2415,0.1250,0.1250
0.1668,-1.2315,0.1250,0.1250
0.1668,-1.2215,0.1250,0.1250
0.1668,-1.2115,0.1250,0.1250
0.1668,-1.2015,0.1250,0.1250
0.1668,-1.1915,0.1250,0.1250
0.1668,-1.1815,0.1250,0.1250
0.1668,-1.1715,0.1250,0.1250
0.1668,-1.1615,0.1250,0.1250
0.1668,-1.1515,0.1250,0.1250
0.1668,-1.1415,0.1250,0.1250
0.1668,-1.1315,0.1250,0.1250
0.1668,-1.1215,0.1250,0.1250
0.1668,-1.1115,0.1250,0.1250
0.1668,-1.1015,0.1250,0.1250
0.1668,-1.0915,0.1250,0.1250
0.1668,-1.0815,0.1250,0.1250
0.1668,-1.0715,0.1250,0.1250
0.1768,-1.0615,0.1250,0.1250
0.1768,-1.0515,0.1250,0.1250
0.1768,-1.0415,0.1250,0.1250
0.1768,-1.0315,0.1250,0.1250
0.1768,-1.0215,0.1250,0.1250
0.1768,-1.0115,0.1250,0.1250
0.1868,-1.0015,0.1250,0.1250
0.1868,-0.9915,0.1250,0.1250
0.1868,-0.9815,0.1250,0.1250
0.1868,-0.9715,0.1250,0.1250
0.1968,-0.9615,0.1250,0.1250
0.1968,-0.9515,0.1250,0.1250
0.1968,-0.9415,0.1250,0.1250
0.1968,-0.9315,0.1250,0.1250
0.1968,-0.9215,0.1250,0.1250
0.2068,-0.9115,0.1250,0.1250
0.2068,-0.9015,0.1250,0.1250
0.2068,-0.8915,0.1250,0.1250
0.2068,-0.8815,0.1250,0.1250
0.2168,-0.8715,0.1250,0.1250
0.2168,-0.8615,0.1250,0.1250
0.2168,-0.8515,0.1250,0.1250
0.2168,-0.8415,0.1250,0.1250
0.2268,-0.8315,0.1250,0.1250
0.2268,-0.8215,0.1250,0.1250
0.2268,-0.8115,0.1250,0.1250
0.2368,-0.8015,0.1250,0.1250
0.2368,-0.7915,0.1250,0.1250
0.2368,-0.7815,0.1250,0.1250
0.2468,-0.7715,0.1250,0.1250
0.2468,-0.7615,0.1250,0.1250
0.2568,-0.7515,0.1250,0.1250
0.2568,-0.7415,0.1250,0.1250
0.2568,-0.7315,0.1250,0.1250
0.2668,-0.7215,0.1250,0.1250
0.2668,-0.7115,0.1250,0.1250
0.2668,-0.7015,0.1250,0.1250
0.2768,-0.6915,0.1250,0.1250
0.2768,-0.6815,0.1250,0.1250
0.2768,-0.6715,0.1250,0.1250
0.2868,-0.6615,0.1250,0.1250
0.2868,-0.6515,0.1250,0.1250
0.2968,-0.6415,0.1250,0.1250
0.2968,-0.6315,0.1250,0.1250
0.2968,-0.6215,0.1250,0.1250
0.3068,-0.6115,0.1250,0.1250
0.3068,-0.6015,0.1250,0.1250
0.3168,-0.5915,0.1250,0.1250
0.3168,-0.5815,0.1250,0.1250
0.3268,-0.5715,0.1250,0.1250
0.3268,-0.5615,0.1250,0.1250
0.3368,-0.5515,0.1250,0.1250
0.3368,-0.5415,0.1250,0.1250
0.3468,-0.5315,0.1250,0.1250
0.3568,-0.5215,0.1250,0.1250
0.3568,-0.5115,0.1250,0.1250
0.3668,-0.5015,0.1250,0.1250
0.3668,-0.4915,0.1250,0.1250
0.3768,-0.4815,0.1250,0.1250
0.3768,-0.4715,0.1250,0.1250
0.3868,-0.4615,0.1250,0.1250
0.3868,-0.4515,0.1250,0.1250
0.3968,-0.4415,0.1250,0.1250
0.3968,-0.4315,0.1250,0.1250
0.4068,-0.4215,0.1250,0.1250
0.4068,-0.4115,0.1250,0.1250
0.4168,-0.4015,0.1250,0.1250
0.4168,-0.3915,0.1250,0.1250
0.4268,-0.3815,0.1250,0.1250
0.4368,-0.3715,0.1250,0.1250
0.4368,-0.3615,0.1250,0.1250
0.4468,-0.3515,0.1250,0.1250
0.4568,-0.3415,0.1250,0.1250
0.4568,-0.3315,0.1250,0.1250
0.4668,-0.3215,0.1250,0.1250
0.4668,-0.3115,0.1250,0.1250
0.4768,-0.3015,0.1250,0.1250
0.4868,-0.2915,0.1250,0.1250
0.4868,-0.2815,0.1250,0.1250
0.4968,-0.2715,0.1250,0.1250
0.4968,-0.2615,0.1250,0.1250
0.5068,-0.2515,0.1250,0.1250
0.5168,-0.2415,0.1250,0.1250
0.5168,-0.2315,0.1250,0.1250
0.5268,-0.2215,0.1250,0.1250
0.5268,-0.2115,0.1250,0.1250
0.5368,-0.2015,0.1250,0.1250
0.5468,-0.1915,0.1250,0.1250
0.5468,-0.1815,0.1250,0.1250
0.5568,-0.1715,0.1250,0.1250
0.5668,-0.1615,0.1250,0.1250
0.5668,-0.1515,0.1250,0.1250
0.5668,-0.1415,0.1250,0.1250
0.5768,-0.1315,0.1250,0.1250
0.5868,-0.1215,0.1250,0.1250
0.5868,-0.1115,0.1250,0.1250
0.5968,-0.1015,0.1250,0.1250
0.5968,-0.0915,0.1250,0.1250
0.6068,-0.0815,0.1250,0.1250
0.6168,-0.0715,0.1250,0.1250
0.6168,-0.0615,0.1250,0.1250
0.6268,-0.0515,0.1250,0.1250
0.6268,-0.0415,0.1250,0.1250
0.6368,-0.0315,0.1250,0.1250
0.6368,-0.0215,0.1250,0.1250
0.6468,-0.0115,0.1250,0.1250
0.6568,-0.0015,0.1250,0.1250
0.6568,0.0085,0.1250,0.1250
0.6668,0.0185,0.1250,0.1250
0.6668,0.0285,0.1250,0.1250
0.6768,0.0385,0.1250,0.1250
0.6868,0.0485,0.1250,0.1250
0.6868,0.0585,0.1250,0.1250
0.6968,0.0685,0.1250,0.1250
0.7068,0.0785,0.1250,0.1250
0.7068,0.0885,0.1250,0.1250
0.7168,0.0985,0.1250,0.1250
0.7168,0.1085,0.1250,0.1250
0.7268,0.1185,0.1250,0.1250
0.7368,0.1285,0.1250,0.1250
0.7368,0.1385,0.1250,0.1250
0.7468,0.1485,0.1250,0.1250
0.7468,0.1585,0.1250,0.1250
0.7568,0.1685,0.1250,0.1250
0.7668,0.1785,0.1250,0.1250
0.7668,0.1885,0.1250,0.1250
0.7768,0.1985,0.1250,0.1250
0.7868,0.2085,0.1250,0.1250
0.7868,0.2185,0.1250,0.1250
0.7968,0.2285,0.1250,0.1250
0.8068,0.2385,0.1250,0.1250
0.8168,0.2485,0.1250,0.1250
0.8168,0.2585,0.1250,0.1250
0.8268,0.2685,0.1250,0.1250
0.8268,0.2785,0.1250,0.1250
0.8368,0.2885,0.1250,0.1250
0.8368,0.2985,0.1250,0.1250
0.8468,0.3085,0.1250,0.1250
0.8568,0.3185,0.1250,0.1250
0.8568,0.3285,0.1250,0.1250
0.8668,0.3385,0.1250,0.1250
0.8668,0.3485,0.1250,0.1250
0.8768,0.3585,0.1250,0.1250
0.8868,0.3685,0.1250,0.1250
0.8868,0.3785,0.1250,0.1250
0.8968,0.3885,0.1250,0.1250
0.9068,0.3985,0.1250,0.1250
0.9168,0.4085,0.1250,0.1250
0.9168,0.4185,0.1250,0.1250
0.9168,0.4285,0.1250,0.1250
0.9268,0.4385,0.1250,0.1250
0.9368,0.4485,0.1250,0.1250
0.9368,0.4585,0.1250,0.1250
0.9468,0.4685,0.1250,0.1250
0.9468,0.4785,0.1250,0.1250
0.9568,0.4885,0.1250,0.1250
0.9668,0.4985,0.1250,0.1250
0.9668,0.5085,0.1250,0.1250
0.9768,0.5185,0.1250,0.1250
0.9868,0.5285,0.1250,0.1250
0.9868,0.5385,0.1250,0.1250
0.9968,0.5485,0.1250,0.1250
0.9968,0.5585,0.1250,0.1250
1.0068,0.5685,0.1250,0.1250
1.0168,0.5785,0.1250,0.1250
1.0168,0.5885,0.1250,0.1250
1.0268,0.5985,0.1250,0.1250
1.0268,0.6085,0.1250,0.1250
1.0368,0.6185,0.1250,0.1250
1.0368,0.6285,0.1250,0.1250
1.0468,0.6385,0.1250,0.1250
1.0568,0.6485,0.1250,0.1250
1.0568,0.6585,0.1250,0.1250
1.0668,0.6685,0.1250,0.1250
1.0668,0.6785,0.1250,0.1250
1.0768,0.6885,0.1250,0.1250
1.0768,0.6985,0.1250,0.1250
1.0868,0.7085,0.1250,0.1250
1.0868,0.7185,0.1250,0.1250
1.0968,0.7285,0.1250,0.1250
1.1068,0.7385,0.1250,0.1250
1.1068,0.7485,0.1250,0.1250
1.1168,0.7585,0.1250,0.1250
1.1268,0.7685,0.1250,0.1250
1.1368,0.7785,0.1250,0.1250
1.1368,0.7885,0.1250,0.1250
1.1468,0.7985,0.1250,0.1250
1.1568,0.8085,0.1250,0.1250
1.1668,0.8185,0.1250,0.1250
1.1668,0.8285,0.1250,0.1250
1.1768,0.8385,0.1250,0.1250
1.1868,0.8485,0.1250,0.1250
1.1968,0.8585,0.1250,0.1250
1.2068,0.8685,0.1250,0.1250
1.2068,0.8785,0.1250,0.1250
1.2168,0.8885,0.1250,0.1250
1.2168,0.8985,0.1250,0.1250
1.2268,0.9085,0.1250,0.1250
1.2368,0.9185,0.1250,0.1250
1.2368,0.9285,0.1250,0.1250
1.2368,0.9385,0.1250,0.1250
1.2468,0.9485,0.1250,0.1250
1.2468,0.9585,0.1250,0.1250
1.2568,0.9685,0.1250,0.1250
1.2668,0.9785,0.1250,0.1250
1.2668,0.9885,0.1250,0.1250
1.2768,0.9985,0.1250,0.1250
1.2768,1.0085,0.1250,0.1250
1.2868,1.0185,0.1250,0.1250
1.2968,1.0285,0.1250,0.1250
1.2968,1.0385,0.1250,0.1250
1.3068,1.0485,0.1250,0.1250
1.3068,1.0585,0.1250,0.1250
1.3168,1.0685,0.1250,0.1250
1.3168,1.0785,0.1250,0.1250
1.3268,1.0885,0.1250,0.1250
1.3268,1.0985,0.1250,0.1250
1.3268,1.1085,0.1250,0.1250
1.3368,1.1185,0.1250,0.1250
1.3368,1.1285,0.1250,0.1250
1.3468,1.1385,0.1250,0.1250
1.3468,1.1485,0.1250,0.1250
1.3468,1.1585,0.1250,0.1250
1.3568,1.1685,0.1250,0.1250
1.3568,1.1785,0.1250,0.1250
1.3568,1.1885,0.1250,0.1250
1.3668,1.1985,0.1250,0.1250
1.3668,1.2085,0.1250,0.1250
1.3668,1.2185,0.1250,0.1250
1.3768,1.2285,0.1250,0.1250
1.3768,1.2385,0.1250,0.1250
1.3868,1.2485,0.1250,0.1250
1.3868,1.2585,0.1250,0.1250
1.3868,1.2685,0.1250,0.1250
1.3868,1.2785,0.1250,0.1250
1.3868,1.2885,0.1250,0.1250
1.3868,1.2985,0.1250,0.1250
1.3968,1.3085,0.1250,0.1250
1.3968,1.3185,0.1250,0.1250
1.3968,1.3285,0.1250,0.1250
1.3968,1.3385,0.1250,0.1250
1.3968,1.3485,0.1250,0.1250
1.3968,1.3585,0.1250,0.1250
1.3968,1.3685,0.1250,0.1250
1.3968,1.3785,0.1250,0.1250
1.4068,1.3885,0.1250,0.1250
1.4068,1.3985,0.1250,0.1250
1.4068,1.4085,0.1250,0.1250
1.4068,1.4185,0.1250,0.1250
1.4068,1.4285,0.1250,0.1250
1.4068,1.4385,0.1250,0.1250
1.4068,1.4485,0.1250,0.1250
1.4068,1.4585,0.1250,0.1250
1.4168,1.4685,0.1250,0.1250
1.4168,1.4785,0.1250,0.1250
1.4168,1.4885,0.1250,0.1250
1.4168,1.4985,0.1250,0.1250
1.4168,1.5085,0.1250,0.1250
1.4168,1.5185,0.1250,0.1250
1.4168,1.5285,0.1250,0.1250
1.4168,1.5385,0.1250,0.1250
1.4168,1.5485,0.1250,0.1250
1.4168,1.5585,0.1250,0.1250
1.4168,1.5685,0.1250,0.1250
1.4168,1.5785,0.1250,0.1250
1.4168,1.5885,0.1250,0.1250
1.4168,1.5985,0.1250,0.1250
1.4168,1.6085,0.1250,0.1250
1.4168,1.6185,0.1250,0.1250
1.4168,1.6285,0.1250,0.1250
1.4168,1.6385,0.1250,0.1250
1.4168,1.6485,0.1250,0.1250
1.4168,1.6585,0.1250,0.1250
1.4068,1.6685,0.1250,0.1250
1.4068,1.6785,0.1250,0.1250
1.4068,1.6885,0.1250,0.1250
1.4068,1.6985,0.1250,0.1250
1.4068,1.7085,0.1250,0.1250
1.4068,1.7185,0.1250,0.1250
1.4068,1.7285,0.1250,0.1250
1.4068,1.7385,0.1250,0.1250
1.3968,1.7485,0.1250,0.1250
1.3968,1.7585,0.1250,0.1250
1.3968,1.7685,0.1250,0.1250
1.3868,1.7785,0.1250,0.1250
1.3868,1.7885,0.1250,0.1250
1.3868,1.7985,0.1250,0.1250
1.3868,1.8085,0.1250,0.1250
1.3868,1.8185,0.1250,0.1250
1.3768,1.8285,0.1250,0.1250
1.3768,1.8385,0.1250,0.1250
1.3668,1.8485,0.1250,0.1250
1.3668,1.8585,0.1250,0.1250
1.3668,1.8685,0.1250,0.1250
1.3568,1.8785,0.1250,0.1250
1.3568,1.8885,0.1250,0.1250
1.3568,1.8985,0.1250,0.1250
1.3568,1.9085,0.1250,0.1250
1.3468,1.9185,0.1250,0.1250
1.3468,1.9285,0.1250,0.1250
1.3368,1.9385,0.1250,0.1250
1.3368,1.9485,0.1250,0.1250
1.3268,1.9585,0.1250,0.1250
1.3268,1.9685,0.1250,0.1250
1.3168,1.9785,0.1250,0.1250
1.3168,1.9885,0.1250,0.1250
1.3068,1.9985,0.1250,0.1250
1.3068,2.0085,0.1250,0.1250
